old_url,slug,order,family,subfamily,filename,pattern
Passeriformes/Tyrannidae/Fotos_Mosquitero.html,Mosquitero,Passeriformes,Tyrannidae,,Fotos_Mosquitero.html,Fotos_
Passeriformes/Tyrannidae/Fotos_Peutren.html,Peutren,Passeriformes,Tyrannidae,,Fotos_Peutren.html,Fotos_
Passeriformes/Tyrannidae/Fotos_Picabuey.html,Picabuey,Passeriformes,Tyrannidae,,Fotos_Picabuey.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PicoDePlata.html,PicoDePlata,Passeriformes,Tyrannidae,,Fotos_PicoDePlata.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PicochatoCabezon.html,PicochatoCabezon,Passeriformes,Tyrannidae,,Fotos_PicochatoCabezon.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PicochatoGrande.html,PicochatoGrande,Passeriformes,Tyrannidae,,Fotos_PicochatoGrande.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PiojitoComun.html,PiojitoComun,Passeriformes,Tyrannidae,,Fotos_PiojitoComun.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PiojitoGargantilla.html,PiojitoGargantilla,Passeriformes,Tyrannidae,,Fotos_PiojitoGargantilla.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PiojitoGris.html,PiojitoGris,Passeriformes,Tyrannidae,,Fotos_PiojitoGris.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PiojitoSilbon.html,PiojitoSilbon,Passeriformes,Tyrannidae,,Fotos_PiojitoSilbon.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PiojitoTrinador.html,PiojitoTrinador,Passeriformes,Tyrannidae,,Fotos_PiojitoTrinador.html,Fotos_
Passeriformes/Tyrannidae/Fotos_PitajoGris.html,PitajoGris,Passeriformes,Tyrannidae,,Fotos_PitajoGris.html,Fotos_
Passeriformes/Tyrannidae/Fotos_Pitangua.html,Pitangua,Passeriformes,Tyrannidae,,Fotos_Pitangua.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SobrepuestoComun.html,SobrepuestoComun,Passeriformes,Tyrannidae,,Fotos_SobrepuestoComun.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SobrepuestoPuneno.html,SobrepuestoPuneno,Passeriformes,Tyrannidae,,Fotos_SobrepuestoPuneno.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririAmarillo.html,SuiririAmarillo,Passeriformes,Tyrannidae,,Fotos_SuiririAmarillo.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririBoreal.html,SuiririBoreal,Passeriformes,Tyrannidae,,Fotos_SuiririBoreal.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririComun.html,SuiririComun,Passeriformes,Tyrannidae,,Fotos_SuiririComun.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririPicoCorto.html,SuiririPicoCorto,Passeriformes,Tyrannidae,,Fotos_SuiririPicoCorto.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririReal.html,SuiririReal,Passeriformes,Tyrannidae,,Fotos_SuiririReal.html,Fotos_
Passeriformes/Tyrannidae/Fotos_SuiririSilbon.html,SuiririSilbon,Passeriformes,Tyrannidae,,Fotos_SuiririSilbon.html,Fotos_
Passeriformes/Tyrannidae/Fotos_TachuriCanela.html,TachuriCanela,Passeriformes,Tyrannidae,,Fotos_TachuriCanela.html,Fotos_
Passeriformes/Tyrannidae/Fotos_TachuriSietecolores.html,TachuriSietecolores,Passeriformes,Tyrannidae,,Fotos_TachuriSietecolores.html,Fotos_
Passeriformes/Tyrannidae/Fotos_Tijereta.html,Tijereta,Passeriformes,Tyrannidae,,Fotos_Tijereta.html,Fotos_
Passeriformes/Tyrannidae/Fotos_TuquitoChico.html,TuquitoChico,Passeriformes,Tyrannidae,,Fotos_TuquitoChico.html,Fotos_
Passeriformes/Tyrannidae/Fotos_TuquitoGris.html,TuquitoGris,Passeriformes,Tyrannidae,,Fotos_TuquitoGris.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaBlanca.html,ViuditaBlanca,Passeriformes,Tyrannidae,,Fotos_ViuditaBlanca.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaChaquena.html,ViuditaChaquena,Passeriformes,Tyrannidae,,Fotos_ViuditaChaquena.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaComun.html,ViuditaComun,Passeriformes,Tyrannidae,,Fotos_ViuditaComun.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaDeRio.html,ViuditaDeRio,Passeriformes,Tyrannidae,,Fotos_ViuditaDeRio.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaEnmascarada.html,ViuditaEnmascarada,Passeriformes,Tyrannidae,,Fotos_ViuditaEnmascarada.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaPicoCeleste.html,ViuditaPicoCeleste,Passeriformes,Tyrannidae,,Fotos_ViuditaPicoCeleste.html,Fotos_
Passeriformes/Tyrannidae/Fotos_ViuditaPlomiza.html,ViuditaPlomiza,Passeriformes,Tyrannidae,,Fotos_ViuditaPlomiza.html,Fotos_
Passeriformes/Tyrannidae/Fotos_YetapaDeCollar.html,YetapaDeCollar,Passeriformes,Tyrannidae,,Fotos_YetapaDeCollar.html,Fotos_
Passeriformes/Tyrannidae/Fotos_YetapaGrande.html,YetapaGrande,Passeriformes,Tyrannidae,,Fotos_YetapaGrande.html,Fotos_
Passeriformes/Tyrannidae/Fotos_YetapaNegro.html,YetapaNegro,Passeriformes,Tyrannidae,,Fotos_YetapaNegro.html,Fotos_
Passeriformes/Vireonidae/Fotos_ChiviComun.html,ChiviComun,Passeriformes,Vireonidae,,Fotos_ChiviComun.html,Fotos_
Passeriformes/Vireonidae/Fotos_ChiviCoronado.html,ChiviCoronado,Passeriformes,Vireonidae,,Fotos_ChiviCoronado.html,Fotos_
Passeriformes/Vireonidae/FotosChivies.html,Chivies,Passeriformes,Vireonidae,,FotosChivies.html,Fotos
Passeriformes/Vireonidae/Fotos_JuanChiviro.html,JuanChiviro,Passeriformes,Vireonidae,,Fotos_JuanChiviro.html,Fotos_
Pelecaniformes/Fotos_BandurriaAustral.html,BandurriaAustral,Pelecaniformes,,,Fotos_BandurriaAustral.html,Fotos_
Pelecaniformes/Fotos_BandurriaBoreal.html,BandurriaBoreal,Pelecaniformes,,,Fotos_BandurriaBoreal.html,Fotos_
Pelecaniformes/Fotos_BandurriaMora.html,BandurriaMora,Pelecaniformes,,,Fotos_BandurriaMora.html,Fotos_
Pelecaniformes/Fotos_Chiflon.html,Chiflon,Pelecaniformes,,,Fotos_Chiflon.html,Fotos_
Pelecaniformes/Fotos_CuervilloCaraPelada.html,CuervilloCaraPelada,Pelecaniformes,,,Fotos_CuervilloCaraPelada.html,Fotos_
Pelecaniformes/Fotos_CuervilloDeCanada.html,CuervilloDeCanada,Pelecaniformes,,,Fotos_CuervilloDeCanada.html,Fotos_
Pelecaniformes/Fotos_CuervilloPuneno.html,CuervilloPuneno,Pelecaniformes,,,Fotos_CuervilloPuneno.html,Fotos_
Pelecaniformes/Fotos_EspatulaRosada.html,EspatulaRosada,Pelecaniformes,,,Fotos_EspatulaRosada.html,Fotos_
Pelecaniformes/Fotos_GarcitaAzulada.html,GarcitaAzulada,Pelecaniformes,,,Fotos_GarcitaAzulada.html,Fotos_
Pelecaniformes/Fotos_GarcitaBlanca.html,GarcitaBlanca,Pelecaniformes,,,Fotos_GarcitaBlanca.html,Fotos_
Pelecaniformes/Fotos_GarcitaBueyera.html,GarcitaBueyera,Pelecaniformes,,,Fotos_GarcitaBueyera.html,Fotos_
Pelecaniformes/Fotos_GarzaAzul.html,GarzaAzul,Pelecaniformes,,,Fotos_GarzaAzul.html,Fotos_
Pelecaniformes/Fotos_GarzaBlanca.html,GarzaBlanca,Pelecaniformes,,,Fotos_GarzaBlanca.html,Fotos_
Pelecaniformes/Fotos_GarzaBruja.html,GarzaBruja,Pelecaniformes,,,Fotos_GarzaBruja.html,Fotos_
Pelecaniformes/Fotos_GarzaMora.html,GarzaMora,Pelecaniformes,,,Fotos_GarzaMora.html,Fotos_
Pelecaniformes/Fotos_HocoColorado.html,HocoColorado,Pelecaniformes,,,Fotos_HocoColorado.html,Fotos_
Pelecaniformes/Fotos_MirasolComun.html,MirasolComun,Pelecaniformes,,,Fotos_MirasolComun.html,Fotos_
Pelecaniformes/Fotos_MirasolGrande.html,MirasolGrande,Pelecaniformes,,,Fotos_MirasolGrande.html,Fotos_
Pelecaniformes/Fotos_Tijerilla.html,Tijerilla,Pelecaniformes,,,Fotos_Tijerilla.html,Fotos_
Phoenicopteriformes/Fotos_FlamencoAustral.html,FlamencoAustral,Phoenicopteriformes,,,Fotos_FlamencoAustral.html,Fotos_
Phoenicopteriformes/Fotos_ParinaChica.html,ParinaChica,Phoenicopteriformes,,,Fotos_ParinaChica.html,Fotos_
Phoenicopteriformes/Fotos_ParinaGrande.html,ParinaGrande,Phoenicopteriformes,,,Fotos_ParinaGrande.html,Fotos_
Piciformes/Fotos_ArasariBanana.html,ArasariBanana,Piciformes,,,Fotos_ArasariBanana.html,Fotos_
Piciformes/Fotos_ArasariFajado.html,ArasariFajado,Piciformes,,,Fotos_ArasariFajado.html,Fotos_
Piciformes/Fotos_CarpinteritoArcoiris.html,CarpinteritoArcoiris,Piciformes,,,Fotos_CarpinteritoArcoiris.html,Fotos_
Piciformes/Fotos_CarpinteritoComun.html,CarpinteritoComun,Piciformes,,,Fotos_CarpinteritoComun.html,Fotos_
Piciformes/Fotos_CarpinteritoCuelloCanela.html,CarpinteritoCuelloCanela,Piciformes,,,Fotos_CarpinteritoCuelloCanela.html,Fotos_
Piciformes/Fotos_Carpintero.html,Carpintero,Piciformes,,,Fotos_Carpintero.html,Fotos_
Piciformes/Fotos_CarpinteroAndino.html,CarpinteroAndino,Piciformes,,,Fotos_CarpinteroAndino.html,Fotos_
Piciformes/Fotos_CarpinteroBatarazChico.html,CarpinteroBatarazChico,Piciformes,,,Fotos_CarpinteroBatarazChico.html,Fotos_
Piciformes/Fotos_CarpinteroBatarazGrande.html,CarpinteroBatarazGrande,Piciformes,,,Fotos_CarpinteroBatarazGrande.html,Fotos_
Piciformes/Fotos_CarpinteroBlanco.html,CarpinteroBlanco,Piciformes,,,Fotos_CarpinteroBlanco.html,Fotos_
Piciformes/Fotos_CarpinteroCampestre.html,CarpinteroCampestre,Piciformes,,,Fotos_CarpinteroCampestre.html,Fotos_
Piciformes/Fotos_CarpinteroCopeteAmarillo.html,CarpinteroCopeteAmarillo,Piciformes,,,Fotos_CarpinteroCopeteAmarillo.html,Fotos_
Piciformes/Fotos_CarpinteroCopetePajizo.html,CarpinteroCopetePajizo,Piciformes,,,Fotos_CarpinteroCopetePajizo.html,Fotos_
Piciformes/Fotos_CarpinteroDelCardon.html,CarpinteroDelCardon,Piciformes,,,Fotos_CarpinteroDelCardon.html,Fotos_
Piciformes/Fotos_CarpinteroDoradoComun.html,CarpinteroDoradoComun,Piciformes,,,Fotos_CarpinteroDoradoComun.html,Fotos_
Piciformes/Fotos_CarpinteroGargantaEstriada.html,CarpinteroGargantaEstriada,Piciformes,,,Fotos_CarpinteroGargantaEstriada.html,Fotos_
Piciformes/Fotos_CarpinteroGargantaNegra.html,CarpinteroGargantaNegra,Piciformes,,,Fotos_CarpinteroGargantaNegra.html,Fotos_
Piciformes/Fotos_CarpinteroGigante.html,CarpinteroGigante,Piciformes,,,Fotos_CarpinteroGigante.html,Fotos_
Piciformes/Fotos_CarpinteroGrande.html,CarpinteroGrande,Piciformes,,,Fotos_CarpinteroGrande.html,Fotos_
Piciformes/Fotos_CarpinteroLomoBlanco.html,CarpinteroLomoBlanco,Piciformes,,,Fotos_CarpinteroLomoBlanco.html,Fotos_
Piciformes/Fotos_CarpinteroOlivaOscuro.html,CarpinteroOlivaOscuro,Piciformes,,,Fotos_CarpinteroOlivaOscuro.html,Fotos_
Piciformes/Fotos_CarpinteroOlivaYungeno.html,CarpinteroOlivaYungeno,Piciformes,,,Fotos_CarpinteroOlivaYungeno.html,Fotos_
Piciformes/Fotos_CarpinteroPitio.html,CarpinteroPitio,Piciformes,,,Fotos_CarpinteroPitio.html,Fotos_
Piciformes/Fotos_CarpinteroRealComun.html,CarpinteroRealComun,Piciformes,,,Fotos_CarpinteroRealComun.html,Fotos_
Piciformes/Fotos_DoradoGris.html,DoradoGris,Piciformes,,,Fotos_DoradoGris.html,Fotos_
Piciformes/Fotos_TucanGrande.html,TucanGrande,Piciformes,,,Fotos_TucanGrande.html,Fotos_
Piciformes/Fotos_TucanPicoVerde.html,TucanPicoVerde,Piciformes,,,Fotos_TucanPicoVerde.html,Fotos_
Podicipediformes/FotosMacaComun.html,MacaComun,Podicipediformes,,,FotosMacaComun.html,Fotos
Podicipediformes/FotosMacaGrande.html,MacaGrande,Podicipediformes,,,FotosMacaGrande.html,Fotos
Podicipediformes/FotosMacaGris.html,MacaGris,Podicipediformes,,,FotosMacaGris.html,Fotos
Podicipediformes/FotosMacaPicoGrueso.html,MacaPicoGrueso,Podicipediformes,,,FotosMacaPicoGrueso.html,Fotos
Podicipediformes/FotosMacaPlateado.html,MacaPlateado,Podicipediformes,,,FotosMacaPlateado.html,Fotos
Procellariiformes/FotosAlbatrosCejaNegra.html,AlbatrosCejaNegra,Procellariiformes,,,FotosAlbatrosCejaNegra.html,Fotos
Procellariiformes/FotosAlbatrosPicoFino.html,AlbatrosPicoFino,Procellariiformes,,,FotosAlbatrosPicoFino.html,Fotos
Procellariiformes/FotosAlbatrosReal.html,AlbatrosReal,Procellariiformes,,,FotosAlbatrosReal.html,Fotos
Procellariiformes/FotosPainoComun.html,PainoComun,Procellariiformes,,,FotosPainoComun.html,Fotos
Procellariiformes/FotosPardelaCabezaNegra.html,PardelaCabezaNegra,Procellariiformes,,,FotosPardelaCabezaNegra.html,Fotos
Procellariiformes/FotosPardelaOscura.html,PardelaOscura,Procellariiformes,,,FotosPardelaOscura.html,Fotos
Procellariiformes/FotosPetrelBarbaBlanca.html,PetrelBarbaBlanca,Procellariiformes,,,FotosPetrelBarbaBlanca.html,Fotos
Procellariiformes/FotosPetrelDamero.html,PetrelDamero,Procellariiformes,,,FotosPetrelDamero.html,Fotos
Procellariiformes/FotosPetrelGiganteComun.html,PetrelGiganteComun,Procellariiformes,,,FotosPetrelGiganteComun.html,Fotos
Procellariiformes/Fotos_ZorzalCabezaNegra.html,ZorzalCabezaNegra,Procellariiformes,,,Fotos_ZorzalCabezaNegra.html,Fotos_
Procellariiformes/Fotos_ZorzalitoOvero.html,ZorzalitoOvero,Procellariiformes,,,Fotos_ZorzalitoOvero.html,Fotos_
Psittaciformes/Fotos_Cachana.html,Cachana,Psittaciformes,,,Fotos_Cachana.html,Fotos_
Psittaciformes/Fotos_CalancateAlaRoja.html,CalancateAlaRoja,Psittaciformes,,,Fotos_CalancateAlaRoja.html,Fotos_
Psittaciformes/Fotos_CalancateComun.html,CalancateComun,Psittaciformes,,,Fotos_CalancateComun.html,Fotos_
Psittaciformes/Fotos_CalancateFrenteDorada.html,CalancateFrenteDorada,Psittaciformes,,,Fotos_CalancateFrenteDorada.html,Fotos_
Psittaciformes/Fotos_CatitaChiriri.html,CatitaChiriri,Psittaciformes,,,Fotos_CatitaChiriri.html,Fotos_
Psittaciformes/Fotos_CatitaSerranaChica.html,CatitaSerranaChica,Psittaciformes,,,Fotos_CatitaSerranaChica.html,Fotos_
Psittaciformes/Fotos_CatitaSerranaGrande.html,CatitaSerranaGrande,Psittaciformes,,,Fotos_CatitaSerranaGrande.html,Fotos_
Psittaciformes/Fotos_ChiripepeCabezaParda.html,ChiripepeCabezaParda,Psittaciformes,,,Fotos_ChiripepeCabezaParda.html,Fotos_
Psittaciformes/Fotos_ChiripepeCabezaVerde.html,ChiripepeCabezaVerde,Psittaciformes,,,Fotos_ChiripepeCabezaVerde.html,Fotos_
Psittaciformes/Fotos_CotorraComun.html,CotorraComun,Psittaciformes,,,Fotos_CotorraComun.html,Fotos_
Psittaciformes/Fotos_LoroAlisero.html,LoroAlisero,Psittaciformes,,,Fotos_LoroAlisero.html,Fotos_
Psittaciformes/Fotos_LoroBarranquero.html,LoroBarranquero,Psittaciformes,,,Fotos_LoroBarranquero.html,Fotos_
Psittaciformes/Fotos_LoroHablador.html,LoroHablador,Psittaciformes,,,Fotos_LoroHablador.html,Fotos_
Psittaciformes/Fotos_LoroMaitaca.html,LoroMaitaca,Psittaciformes,,,Fotos_LoroMaitaca.html,Fotos_
Psittaciformes/Fotos_MaracanaCDorado.html,MaracanaCDorado,Psittaciformes,,,Fotos_MaracanaCDorado.html,Fotos_
Psittaciformes/Fotos_Nanday.html,Nanday,Psittaciformes,,,Fotos_Nanday.html,Fotos_
Rheiformes/FotosRheas_Choique.html,Choique,Rheiformes,,,FotosRheas_Choique.html,FotosRheas_
Rheiformes/FotosRheas_Nandu.html,Nandu,Rheiformes,,,FotosRheas_Nandu.html,FotosRheas_
Sphenisciformes/FotosPinguinos_Magallanes.html,PinguinoMagallanes,Sphenisciformes,,,FotosPinguinos_Magallanes.html,FotosPinguinos_
Sphenisciformes/FotosPinguinoRey.html,PinguinoRey,Sphenisciformes,,,FotosPinguinoRey.html,FotosPinguino
Sphenisciformes/FotosPinguinos_Vincha.html,PinguinoVincha,Sphenisciformes,,,FotosPinguinos_Vincha.html,FotosPinguinos_
Strigiformes/Fotos_AlilicucoComun.html,AlilicucoComun,Strigiformes,,,Fotos_AlilicucoComun.html,Fotos_
Strigiformes/Fotos_AlilicucoYungueno.html,AlilicucoYungueno,Strigiformes,,,Fotos_AlilicucoYungueno.html,Fotos_
Strigiformes/Fotos_CabureChico.html,CabureChico,Strigiformes,,,Fotos_CabureChico.html,Fotos_
Strigiformes/Fotos_CabureGrande.html,CabureGrande,Strigiformes,,,Fotos_CabureGrande.html,Fotos_
Strigiformes/Fotos_LechucitaVizcachera.html,LechucitaVizcachera,Strigiformes,,,Fotos_LechucitaVizcachera.html,Fotos_
Strigiformes/Fotos_LechuzaDeCampanario.html,LechuzaDeCampanario,Strigiformes,,,Fotos_LechuzaDeCampanario.html,Fotos_
Strigiformes/Fotos_LechuzonDeCampo.html,LechuzonDeCampo,Strigiformes,,,Fotos_LechuzonDeCampo.html,Fotos_
Strigiformes/Fotos_LechuzonMochoChico.html,LechuzonMochoChico,Strigiformes,,,Fotos_LechuzonMochoChico.html,Fotos_
Strigiformes/Fotos_LechuzonMochoGrande.html,LechuzonMochoGrande,Strigiformes,,,Fotos_LechuzonMochoGrande.html,Fotos_
Strigiformes/Fotos_LechuzonOrejudo.html,LechuzonOrejudo,Strigiformes,,,Fotos_LechuzonOrejudo.html,Fotos_
Strigiformes/Fotos_Nacurutu.html,Nacurutu,Strigiformes,,,Fotos_Nacurutu.html,Fotos_
Strigiformes/Fotos_Tucuquere.html,Tucuquere,Strigiformes,,,Fotos_Tucuquere.html,Fotos_
Suliformes/FotosAninga.html,Aninga,Suliformes,,,FotosAninga.html,Fotos
Suliformes/FotosAveFragata.html,AveFragata,Suliformes,,,FotosAveFragata.html,Fotos
Suliformes/FotosBigua.html,Bigua,Suliformes,,,FotosBigua.html,Fotos
Suliformes/FotosCormoranCuelloNegro.html,CormoranCuelloNegro,Suliformes,,,FotosCormoranCuelloNegro.html,Fotos
Suliformes/FotosCormoranGris.html,CormoranGris,Suliformes,,,FotosCormoranGris.html,Fotos
Suliformes/FotosCormoranGuanay.html,CormoranGuanay,Suliformes,,,FotosCormoranGuanay.html,Fotos
Suliformes/FotosCormoranReal.html,CormoranReal,Suliformes,,,FotosCormoranReal.html,Fotos
Tinamiformes/FotosPerdices_Colorada.html,Colorada,Tinamiformes,,,FotosPerdices_Colorada.html,FotosPerdices_
Tinamiformes/FotosPerdices_InambuCom.html,InambuCom,Tinamiformes,,,FotosPerdices_InambuCom.html,FotosPerdices_
Tinamiformes/FotosPerdices_InambuSerrano.html,InambuSerrano,Tinamiformes,,,FotosPerdices_InambuSerrano.html,FotosPerdices_
Tinamiformes/FotosPerdices_InambuSilbon.html,InambuSilbon,Tinamiformes,,,FotosPerdices_InambuSilbon.html,FotosPerdices_
Tinamiformes/FotosPerdices_MartinetaCom.html,MartinetaCom,Tinamiformes,,,FotosPerdices_MartinetaCom.html,FotosPerdices_
Tinamiformes/FotosPerdices_TataupaComun.html,TataupaComun,Tinamiformes,,,FotosPerdices_TataupaComun.html,FotosPerdices_
Trochiliformes/Fotos_ColibriNucaBlanca.html,ColibriNucaBlanca,Trochiliformes,,,Fotos_ColibriNucaBlanca.html,Fotos_
Trochiliformes/Fotos_Cometa.html,Cometa,Trochiliformes,,,Fotos_Cometa.html,Fotos_
Trochiliformes/Fotos_ErmitanoCanela.html,ErmitanoCanela,Trochiliformes,,,Fotos_ErmitanoCanela.html,Fotos_
Trochiliformes/Fotos_Picaflor.html,Picaflor,Trochiliformes,,,Fotos_Picaflor.html,Fotos_
Trochiliformes/Fotos_PicaflorAndino.html,PicaflorAndino,Trochiliformes,,,Fotos_PicaflorAndino.html,Fotos_
Trochiliformes/Fotos_PicaflorBronceado.html,PicaflorBronceado,Trochiliformes,,,Fotos_PicaflorBronceado.html,Fotos_
Trochiliformes/Fotos_PicaflorComun.html,PicaflorComun,Trochiliformes,,,Fotos_PicaflorComun.html,Fotos_
Trochiliformes/Fotos_PicaflorCopeton.html,PicaflorCopeton,Trochiliformes,,,Fotos_PicaflorCopeton.html,Fotos_
Trochiliformes/Fotos_PicaflorCoronaViolacea.html,PicaflorCoronaViolacea,Trochiliformes,,,Fotos_PicaflorCoronaViolacea.html,Fotos_
Trochiliformes/Fotos_PicaflorDeBarbijo.html,PicaflorDeBarbijo,Trochiliformes,,,Fotos_PicaflorDeBarbijo.html,Fotos_
Trochiliformes/Fotos_PicaflorEsmeralda.html,PicaflorEsmeralda,Trochiliformes,,,Fotos_PicaflorEsmeralda.html,Fotos_
Trochiliformes/Fotos_PicaflorFrenteAzul.html,PicaflorFrenteAzul,Trochiliformes,,,Fotos_PicaflorFrenteAzul.html,Fotos_
Trochiliformes/Fotos_PicaflorGargantaBlanca.html,PicaflorGargantaBlanca,Trochiliformes,,,Fotos_PicaflorGargantaBlanca.html,Fotos_
Trochiliformes/Fotos_PicaflorGigante.html,PicaflorGigante,Trochiliformes,,,Fotos_PicaflorGigante.html,Fotos_
Trochiliformes/Fotos_PicaflorGrande.html,PicaflorGrande,Trochiliformes,,,Fotos_PicaflorGrande.html,Fotos_
Trochiliformes/Fotos_PicaflorNegro.html,PicaflorNegro,Trochiliformes,,,Fotos_PicaflorNegro.html,Fotos_
Trochiliformes/Fotos_PicaflorPuneno.html,PicaflorPuneno,Trochiliformes,,,Fotos_PicaflorPuneno.html,Fotos_
Trochiliformes/Fotos_PicaflorRubi.html,PicaflorRubi,Trochiliformes,,,Fotos_PicaflorRubi.html,Fotos_
Trochiliformes/Fotos_PicaflorTijera.html,PicaflorTijera,Trochiliformes,,,Fotos_PicaflorTijera.html,Fotos_
Trochiliformes/Fotos_PicaflorVientreBlanco.html,PicaflorVientreBlanco,Trochiliformes,,,Fotos_PicaflorVientreBlanco.html,Fotos_
Trochiliformes/Fotos_PicaflorVientreNegro.html,PicaflorVientreNegro,Trochiliformes,,,Fotos_PicaflorVientreNegro.html,Fotos_
Trochiliformes/Fotos_PicaflorYunguenio.html,PicaflorYunguenio,Trochiliformes,,,Fotos_PicaflorYunguenio.html,Fotos_
Trogoniformes/Fotos_SurucuaAmarillo.html,SurucuaAmarillo,Trogoniformes,,,Fotos_SurucuaAmarillo.html,Fotos_
Trogoniformes/Fotos_SurucuaAurora.html,SurucuaAurora,Trogoniformes,,,Fotos_SurucuaAurora.html,Fotos_
Trogoniformes/Fotos_SurucuaComun.html,SurucuaComun,Trogoniformes,,,Fotos_SurucuaComun.html,Fotos_
